Invoice_ID,Branch,City,Customer_ID,Customer_Type,Gender,Product_Line,Date,Unit_Price,Quantity,Sales_Amount,Profit,Payment_Method
INV1388,Branch B,Naypyidaw,2343,Member,Female,Sports & Outdoors,2024-02-27,90.75268844833617,6,544.516130690017,163.35483920700509,E-Wallet
INV1389,Branch A,Yangon,1082,Normal,Female,Electronics,2024-03-16,199.86563185332673,5,999.3281592666336,299.79844777999006,E-Wallet
INV1390,Branch A,Naypyidaw,1302,Member,Female,Sports & Outdoors,2024-01-02,248.89254478174564,1,248.89254478174564,74.66776343452369,Credit Card
INV1391,Branch B,Yangon,1261,Member,Male,Fashion,2024-03-15,28.310684948943482,4,113.24273979577393,33.972821938732174,Credit Card
INV1392,Branch C,Yangon,1783,Member,Female,Fashion,2024-01-28,235.26924018809586,2,470.5384803761917,141.1615441128575,Cash
INV1393,Branch A,Mandalay,2223,Normal,Female,Health & Beauty,2024-03-22,248.27790055891364,4,993.1116022356546,297.9334806706964,Credit Card
INV1394,Branch A,Yangon,2263,Member,Male,Sports & Outdoors,2024-03-17,143.84164900069598,1,143.84164900069598,43.15249470020879,Cash
INV1395,Branch A,Naypyidaw,1913,Member,Female,Health & Beauty,2024-03-26,295.15864047735556,2,590.3172809547111,177.09518428641334,Credit Card
INV1396,Branch B,Naypyidaw,1691,Normal,Male,Health & Beauty,2024-03-16,238.14541880511965,8,1905.1633504409572,571.5490051322871,Credit Card
INV1397,Branch B,Mandalay,1943,Member,Male,Fashion,2024-01-02,234.36214381974307,6,1406.1728629184583,421.8518588755375,Credit Card
INV1398,Branch C,Naypyidaw,1682,Normal,Female,Sports & Outdoors,2024-01-07,226.8731865795008,2,453.7463731590016,136.1239119477005,E-Wallet
INV1399,Branch C,Naypyidaw,2318,Normal,Female,Fashion,2024-01-26,53.67634993329946,6,322.0580995997968,96.61742987993902,E-Wallet
INV1400,Branch C,Naypyidaw,1688,Member,Female,Health & Beauty,2024-03-30,72.99695707137313,9,656.9726136423582,197.09178409270746,Cash
INV1401,Branch B,Yangon,1395,Normal,Female,Sports & Outdoors,2024-03-28,144.55713812468326,7,1011.8999668727829,303.56999006183486,Credit Card
INV1402,Branch B,Yangon,2161,Normal,Female,Health & Beauty,2024-03-16,86.56126148824511,9,779.051353394206,233.71540601826177,Cash
INV1403,Branch C,Naypyidaw,1838,Member,Female,Home & Garden,2024-01-16,130.41988197687175,5,652.0994098843587,195.6298229653076,Credit Card
INV1404,Branch C,Mandalay,1877,Normal,Male,Sports & Outdoors,2024-01-23,267.654591877647,7,1873.5821431435293,562.0746429430587,E-Wallet
INV1405,Branch B,Yangon,1822,Normal,Male,Sports & Outdoors,2024-02-09,249.05479864498807,7,1743.3835905149165,523.015077154475,E-Wallet
INV1406,Branch C,Mandalay,2152,Member,Female,Health & Beauty,2024-02-29,192.71156475919486,3,578.1346942775846,173.44040828327536,Credit Card
INV1407,Branch A,Naypyidaw,1048,Member,Male,Home & Garden,2024-03-13,258.85491433282004,7,1811.9844003297403,543.5953200989221,Credit Card
INV1408,Branch B,Naypyidaw,1788,Member,Female,Food & Beverages,2024-02-01,237.29399281500227,1,237.29399281500227,71.18819784450068,E-Wallet
INV1409,Branch C,Yangon,1292,Normal,Male,Fashion,2024-01-15,134.40563023385823,9,1209.650672104724,362.8952016314172,E-Wallet
INV1410,Branch B,Naypyidaw,1535,Member,Male,Health & Beauty,2024-01-13,68.30889409448409,6,409.85336456690453,122.95600937007136,Cash
INV1411,Branch A,Yangon,1310,Normal,Male,Sports & Outdoors,2024-01-05,159.11830160270836,5,795.5915080135418,238.67745240406254,E-Wallet
INV1412,Branch B,Naypyidaw,1536,Normal,Female,Fashion,2024-03-15,223.50637593327954,7,1564.5446315329568,469.363389459887,Credit Card
INV1413,Branch B,Naypyidaw,1638,Normal,Male,Fashion,2024-03-14,136.56168363158196,5,682.8084181579097,204.8425254473729,Cash
INV1414,Branch B,Yangon,1233,Normal,Female,Fashion,2024-02-21,203.3638538373302,5,1016.819269186651,305.0457807559953,Credit Card
INV1415,Branch B,Yangon,2232,Normal,Male,Food & Beverages,2024-03-17,37.354953624402654,7,261.4846753708186,78.44540261124557,Cash
INV1416,Branch A,Yangon,1604,Normal,Male,Electronics,2024-02-10,226.921373547707,7,1588.449614833949,476.5348844501847,Credit Card
INV1417,Branch B,Naypyidaw,1093,Normal,Male,Health & Beauty,2024-02-22,245.68694976898797,3,737.060849306964,221.11825479208917,E-Wallet
INV1418,Branch B,Naypyidaw,1326,Member,Male,Electronics,2024-02-19,214.98297817635694,3,644.9489345290708,193.48468035872125,Credit Card
INV1419,Branch C,Mandalay,1224,Member,Male,Electronics,2024-01-15,290.506440382646,3,871.5193211479381,261.4557963443814,Cash
INV1420,Branch B,Yangon,1966,Normal,Female,Electronics,2024-01-07,249.72909666358572,6,1498.3745799815142,449.51237399445426,Credit Card
INV1421,Branch C,Naypyidaw,1889,Normal,Female,Fashion,2024-02-09,271.8971810841961,6,1631.3830865051768,489.414925951553,Cash
INV1422,Branch A,Naypyidaw,1010,Member,Male,Home & Garden,2024-01-28,280.73561420271795,3,842.2068426081539,252.66205278244615,Credit Card
INV1423,Branch A,Yangon,2352,Normal,Male,Fashion,2024-02-01,242.3909176434045,3,727.1727529302135,218.15182587906403,E-Wallet
INV1424,Branch A,Mandalay,2035,Member,Male,Fashion,2024-01-15,205.53506418188474,8,1644.2805134550779,493.2841540365233,E-Wallet
INV1425,Branch A,Yangon,1034,Member,Male,Sports & Outdoors,2024-03-25,11.658388594628894,8,93.26710875703115,27.980132627109345,Credit Card
INV1426,Branch C,Mandalay,1446,Member,Female,Sports & Outdoors,2024-03-10,145.08946843470616,7,1015.6262790429431,304.6878837128829,Credit Card
INV1427,Branch B,Naypyidaw,2475,Normal,Male,Electronics,2024-03-05,175.6370666004847,4,702.5482664019388,210.76447992058164,Credit Card
INV1428,Branch A,Mandalay,2243,Normal,Female,Fashion,2024-01-04,98.16877900991989,4,392.67511603967955,117.80253481190385,Cash
INV1429,Branch B,Naypyidaw,1440,Member,Male,Electronics,2024-01-11,102.2502896020069,3,306.7508688060207,92.02526064180621,Credit Card
INV1430,Branch C,Yangon,1652,Member,Female,Sports & Outdoors,2024-01-26,288.7362305559479,5,1443.6811527797395,433.10434583392185,Credit Card
INV1431,Branch C,Yangon,1594,Member,Male,Home & Garden,2024-03-01,268.5961509087963,3,805.7884527263889,241.73653581791666,Cash
INV1432,Branch C,Yangon,1228,Member,Male,Health & Beauty,2024-02-06,256.2619115954942,8,2050.0952927639537,615.0285878291861,E-Wallet
INV1433,Branch A,Mandalay,1343,Member,Female,Electronics,2024-01-23,127.74342249477208,7,894.2039574634045,268.26118723902135,Credit Card
INV1434,Branch B,Naypyidaw,2103,Normal,Male,Home & Garden,2024-03-25,13.972579618585218,3,41.91773885575566,12.575321656726697,Credit Card
INV1435,Branch B,Yangon,2376,Member,Male,Health & Beauty,2024-02-09,33.26445147215708,9,299.3800632494137,89.81401897482411,E-Wallet
INV1436,Branch B,Yangon,2419,Normal,Male,Food & Beverages,2024-03-17,100.53694678310507,5,502.6847339155253,150.8054201746576,E-Wallet
INV1437,Branch C,Naypyidaw,2313,Member,Female,Electronics,2024-01-23,14.565444768746325,9,131.08900291871691,39.326700875615074,Cash
INV1438,Branch A,Yangon,2478,Normal,Male,Electronics,2024-01-16,14.973436755407453,7,104.81405728785218,31.44421718635565,Credit Card
INV1439,Branch C,Naypyidaw,1988,Normal,Male,Food & Beverages,2024-03-01,275.8149574762992,7,1930.7047023340942,579.2114107002283,Credit Card
INV1440,Branch C,Naypyidaw,2151,Normal,Female,Food & Beverages,2024-03-08,214.78596561452568,6,1288.715793687154,386.6147381061462,Cash
INV1441,Branch B,Naypyidaw,1908,Normal,Female,Electronics,2024-03-20,99.59723711976427,2,199.19447423952855,59.75834227185856,E-Wallet
INV1442,Branch C,Naypyidaw,2382,Normal,Female,Food & Beverages,2024-01-31,48.46692750427642,9,436.2023475384878,130.86070426154635,Cash
INV1443,Branch B,Naypyidaw,1526,Normal,Male,Fashion,2024-02-22,158.37435818957238,6,950.2461491374343,285.0738447412303,E-Wallet
INV1444,Branch A,Mandalay,2336,Member,Male,Health & Beauty,2024-01-25,11.550386647765693,8,92.40309318212555,27.720927954637663,Cash
INV1445,Branch B,Yangon,1074,Normal,Male,Health & Beauty,2024-02-13,282.1399857188618,1,282.1399857188618,84.64199571565854,E-Wallet
INV1446,Branch A,Mandalay,1195,Member,Female,Health & Beauty,2024-01-12,130.29638462279468,5,651.4819231139734,195.444576934192,Cash
INV1447,Branch B,Yangon,1028,Normal,Male,Fashion,2024-03-30,126.6771370188265,1,126.6771370188265,38.00314110564795,E-Wallet
INV1448,Branch C,Mandalay,1705,Normal,Male,Food & Beverages,2024-01-09,123.27214619871684,8,986.1771695897347,295.8531508769204,E-Wallet
INV1449,Branch C,Naypyidaw,2020,Member,Female,Home & Garden,2024-01-12,30.10521581245178,8,240.84172649961425,72.25251794988428,E-Wallet
INV1450,Branch A,Yangon,1015,Normal,Female,Food & Beverages,2024-03-09,195.1134495396297,1,195.1134495396297,58.534034861888905,E-Wallet
INV1451,Branch A,Yangon,2446,Member,Female,Electronics,2024-02-23,222.5710496922225,9,2003.1394472300024,600.9418341690007,E-Wallet
INV1452,Branch A,Mandalay,1804,Member,Female,Sports & Outdoors,2024-02-23,206.07636530060418,2,412.15273060120836,123.64581918036251,Credit Card
INV1453,Branch B,Mandalay,2428,Member,Female,Health & Beauty,2024-01-28,50.14629306552435,9,451.3166375897191,135.39499127691573,E-Wallet
INV1454,Branch B,Yangon,1939,Member,Male,Food & Beverages,2024-02-25,177.86364873032184,1,177.86364873032184,53.35909461909655,Credit Card
INV1455,Branch A,Mandalay,1966,Normal,Female,Home & Garden,2024-03-09,175.15050040995362,9,1576.3545036895825,472.90635110687475,E-Wallet
INV1456,Branch C,Mandalay,2100,Normal,Male,Electronics,2024-03-17,261.8391285030008,4,1047.3565140120031,314.2069542036009,Credit Card
INV1457,Branch B,Mandalay,1228,Member,Male,Fashion,2024-02-27,119.94702092893763,9,1079.5231883604388,323.85695650813165,Credit Card
INV1458,Branch B,Naypyidaw,1961,Normal,Female,Fashion,2024-03-18,117.73092366123592,7,824.1164656286514,247.23493968859543,Cash
INV1459,Branch B,Naypyidaw,2320,Normal,Female,Home & Garden,2024-03-15,189.3728470282738,6,1136.237082169643,340.87112465089285,E-Wallet
INV1460,Branch A,Mandalay,1714,Member,Female,Electronics,2024-02-11,193.5910695148588,5,967.9553475742939,290.38660427228814,Cash
INV1461,Branch A,Mandalay,1983,Normal,Male,Health & Beauty,2024-02-07,146.0927159244792,9,1314.8344433203129,394.45033299609383,Cash
INV1462,Branch A,Naypyidaw,1572,Member,Female,Food & Beverages,2024-03-08,138.48721507582212,2,276.97443015164424,83.09232904549327,E-Wallet
INV1463,Branch A,Naypyidaw,1614,Member,Female,Electronics,2024-02-22,153.30282448498596,2,306.6056489699719,91.98169469099157,Cash
INV1464,Branch A,Yangon,1325,Normal,Female,Fashion,2024-02-02,259.70313685596045,9,2337.328231703644,701.1984695110932,E-Wallet
INV1465,Branch C,Yangon,2386,Normal,Female,Home & Garden,2024-03-11,143.7384013636339,3,431.2152040909017,129.3645612272705,Cash
INV1466,Branch C,Naypyidaw,1874,Normal,Female,Home & Garden,2024-02-25,282.5802196712485,8,2260.641757369988,678.1925272109964,E-Wallet
INV1467,Branch A,Mandalay,1358,Member,Male,Food & Beverages,2024-03-12,156.16109144293455,9,1405.449822986411,421.6349468959233,E-Wallet
INV1468,Branch B,Mandalay,1323,Member,Male,Home & Garden,2024-02-20,285.2682010224585,8,2282.145608179668,684.6436824539004,E-Wallet
INV1469,Branch A,Mandalay,2349,Normal,Male,Home & Garden,2024-03-14,251.52125154203196,4,1006.0850061681278,301.82550185043834,Credit Card
INV1470,Branch C,Mandalay,1164,Normal,Female,Electronics,2024-02-12,115.10508355859044,1,115.10508355859044,34.53152506757713,Cash
INV1471,Branch C,Yangon,1797,Normal,Female,Health & Beauty,2024-01-15,260.45601217601865,4,1041.8240487040746,312.5472146112224,Credit Card
INV1472,Branch B,Naypyidaw,1454,Normal,Female,Food & Beverages,2024-02-07,41.91835241832341,9,377.2651717649107,113.1795515294732,Cash
INV1473,Branch C,Mandalay,2176,Member,Male,Electronics,2024-01-15,278.2636808494742,2,556.5273616989484,166.9582085096845,Cash
INV1474,Branch A,Yangon,2150,Normal,Female,Health & Beauty,2024-01-05,193.17661937403858,3,579.5298581221157,173.8589574366347,Cash
INV1475,Branch B,Mandalay,1192,Member,Female,Electronics,2024-03-23,25.773317071470245,8,206.18653657176196,61.85596097152859,Credit Card
INV1476,Branch A,Naypyidaw,1626,Member,Female,Sports & Outdoors,2024-02-23,196.83444985873535,6,1181.0066991524122,354.30200974572364,Cash
INV1477,Branch A,Yangon,1529,Normal,Male,Electronics,2024-02-20,292.53181970197926,8,2340.254557615834,702.0763672847502,Credit Card
INV1478,Branch B,Naypyidaw,2033,Normal,Female,Home & Garden,2024-01-10,30.242189838242385,7,211.6953288676967,63.508598660309005,E-Wallet
INV1479,Branch A,Naypyidaw,1091,Normal,Male,Health & Beauty,2024-01-12,170.85943583622503,5,854.2971791811251,256.2891537543375,Cash
INV1480,Branch C,Yangon,1138,Member,Female,Food & Beverages,2024-01-04,226.860361430218,9,2041.743252871962,612.5229758615886,Cash
INV1481,Branch A,Yangon,1480,Normal,Male,Food & Beverages,2024-01-18,244.97499014286407,4,979.8999605714563,293.96998817143685,E-Wallet
INV1482,Branch B,Yangon,1448,Normal,Male,Health & Beauty,2024-03-20,130.0099649430308,6,780.0597896581849,234.01793689745546,E-Wallet
INV1483,Branch B,Yangon,2356,Member,Male,Home & Garden,2024-02-05,69.20830215879047,2,138.41660431758095,41.52498129527428,Cash
INV1484,Branch B,Yangon,1868,Normal,Female,Fashion,2024-01-25,22.27926084399131,2,44.55852168798262,13.367556506394786,E-Wallet
INV1485,Branch A,Yangon,1339,Member,Female,Electronics,2024-03-27,178.1205855581952,2,356.2411711163904,106.87235133491711,Credit Card
INV1486,Branch B,Yangon,2075,Normal,Male,Home & Garden,2024-03-16,141.34421037760714,7,989.40947264325,296.822841792975,Credit Card
INV1487,Branch B,Mandalay,1465,Member,Male,Sports & Outdoors,2024-02-05,285.1358745934162,2,570.2717491868324,171.0815247560497,Cash
INV1488,Branch A,Naypyidaw,1717,Normal,Female,Health & Beauty,2024-03-07,27.575423237323836,2,55.15084647464767,16.5452539423943,Credit Card
INV1489,Branch C,Yangon,1798,Normal,Female,Electronics,2024-01-09,208.76464959934165,9,1878.881846394075,563.6645539182225,Credit Card
INV1490,Branch A,Mandalay,1474,Member,Male,Food & Beverages,2024-03-01,17.240204414816578,7,120.68143090371605,36.20442927111481,Cash
INV1491,Branch B,Mandalay,1400,Member,Female,Fashion,2024-02-22,59.71591124605739,3,179.14773373817218,53.74432012145165,E-Wallet
INV1492,Branch B,Mandalay,2462,Normal,Female,Sports & Outdoors,2024-01-18,141.5379099776219,3,424.6137299328657,127.3841189798597,Cash
INV1493,Branch A,Naypyidaw,1604,Member,Female,Food & Beverages,2024-02-12,141.91300841283177,7,993.3910588898224,298.0173176669467,Credit Card
INV1494,Branch C,Yangon,1931,Member,Female,Health & Beauty,2024-02-04,208.85315745075673,5,1044.2657872537836,313.2797361761351,Cash
INV1495,Branch B,Mandalay,1996,Member,Male,Electronics,2024-03-03,273.96178011164943,6,1643.7706806698966,493.13120420096897,Cash
INV1496,Branch B,Naypyidaw,1921,Member,Female,Health & Beauty,2024-03-18,195.31932608532705,8,1562.5546086826164,468.7663826047849,Credit Card
INV1497,Branch B,Naypyidaw,1820,Normal,Female,Electronics,2024-01-04,286.52517837693756,9,2578.726605392438,773.6179816177314,Credit Card
INV1498,Branch A,Naypyidaw,1656,Normal,Male,Home & Garden,2024-02-10,265.66853556461933,1,265.66853556461933,79.7005606693858,Cash
INV1499,Branch B,Mandalay,1597,Member,Male,Fashion,2024-02-14,179.50494070392918,3,538.5148221117876,161.55444663353626,Credit Card
INV1500,Branch C,Yangon,2176,Member,Female,Home & Garden,2024-02-19,251.79966576645992,7,1762.5976603652196,528.7792981095658,Credit Card
INV1501,Branch B,Mandalay,1513,Member,Female,Home & Garden,2024-03-19,196.34750699385387,6,1178.0850419631233,353.425512588937,Credit Card
INV1502,Branch B,Mandalay,2029,Member,Female,Health & Beauty,2024-01-28,32.781770967880874,7,229.47239677516612,68.84171903254983,Credit Card
INV1503,Branch C,Yangon,1499,Normal,Female,Fashion,2024-02-11,224.7637697452579,8,1798.110157962063,539.4330473886189,Credit Card
INV1504,Branch B,Yangon,1716,Normal,Male,Electronics,2024-03-20,37.5234479675304,6,225.1406878051824,67.54220634155472,Credit Card
INV1505,Branch A,Yangon,2141,Member,Male,Electronics,2024-03-16,182.2840063652166,3,546.8520190956499,164.05560572869496,E-Wallet
INV1506,Branch A,Naypyidaw,1600,Member,Male,Sports & Outdoors,2024-03-09,213.76565969888637,2,427.53131939777273,128.25939581933181,Cash
INV1507,Branch A,Yangon,1665,Member,Female,Food & Beverages,2024-01-01,29.293006381148018,7,205.05104466803613,61.51531340041083,Credit Card
INV1508,Branch C,Mandalay,1467,Normal,Female,Sports & Outdoors,2024-02-08,76.93044963869421,1,76.93044963869421,23.079134891608263,Cash
INV1509,Branch B,Yangon,1160,Member,Female,Sports & Outdoors,2024-03-30,275.54494735587843,3,826.6348420676353,247.99045262029057,E-Wallet
INV1510,Branch A,Mandalay,1269,Normal,Female,Electronics,2024-01-17,188.73120274753995,4,754.9248109901598,226.47744329704793,Credit Card
INV1511,Branch C,Naypyidaw,2079,Member,Male,Health & Beauty,2024-03-28,81.42294545505416,1,81.42294545505416,24.426883636516248,Cash
INV1512,Branch B,Mandalay,1227,Normal,Male,Home & Garden,2024-02-04,210.2971336329219,5,1051.4856681646095,315.44570044938285,Credit Card
INV1513,Branch C,Mandalay,1848,Member,Female,Home & Garden,2024-02-15,183.06516178888998,3,549.1954853666699,164.75864561000097,Credit Card
INV1514,Branch A,Yangon,1148,Normal,Male,Home & Garden,2024-02-11,155.45695297620503,2,310.91390595241006,93.27417178572301,Credit Card
INV1515,Branch A,Yangon,2069,Member,Female,Fashion,2024-02-08,293.0942227465443,3,879.2826682396328,263.7848004718898,Credit Card
INV1516,Branch A,Mandalay,2167,Member,Female,Electronics,2024-03-30,208.20159544817759,8,1665.6127635854207,499.6838290756262,Credit Card
INV1517,Branch C,Yangon,1631,Member,Male,Health & Beauty,2024-02-18,118.87792180369468,6,713.267530822168,213.9802592466504,Credit Card
INV1518,Branch C,Naypyidaw,2363,Normal,Female,Fashion,2024-03-02,242.02129530229172,7,1694.149067116042,508.2447201348126,Credit Card
INV1519,Branch A,Naypyidaw,1412,Member,Female,Food & Beverages,2024-02-07,266.52915494714443,6,1599.1749296828666,479.75247890485997,E-Wallet
INV1520,Branch C,Yangon,1519,Normal,Male,Health & Beauty,2024-01-23,46.31396225988111,6,277.8837735592866,83.36513206778598,E-Wallet
INV1521,Branch A,Naypyidaw,2367,Normal,Female,Sports & Outdoors,2024-01-22,68.16036357512729,3,204.48109072538188,61.34432721761456,Credit Card
INV1522,Branch A,Yangon,1386,Member,Female,Health & Beauty,2024-01-04,72.70583264705611,8,581.6466611764489,174.49399835293465,Credit Card
INV1523,Branch B,Mandalay,2496,Member,Male,Health & Beauty,2024-02-18,210.4514247220967,7,1473.1599730546768,441.94799191640305,E-Wallet
INV1524,Branch C,Mandalay,1274,Member,Female,Home & Garden,2024-02-28,184.88147096545217,7,1294.1702967581653,388.25108902744955,E-Wallet
INV1525,Branch A,Naypyidaw,1352,Normal,Male,Health & Beauty,2024-03-13,189.50755376259056,6,1137.0453225755434,341.113596772663,E-Wallet
INV1526,Branch A,Yangon,2089,Member,Female,Sports & Outdoors,2024-03-08,282.8242569099553,5,1414.1212845497764,424.2363853649329,Credit Card
INV1527,Branch C,Yangon,2102,Normal,Male,Sports & Outdoors,2024-03-11,235.01434451411873,8,1880.1147561129499,564.0344268338849,Cash
INV1528,Branch B,Naypyidaw,1597,Normal,Male,Electronics,2024-03-27,47.10170810841712,5,235.5085405420856,70.65256216262567,Cash
INV1529,Branch B,Mandalay,2225,Member,Male,Health & Beauty,2024-01-02,110.7770539033025,9,996.9934851297226,299.0980455389168,Cash
INV1530,Branch A,Naypyidaw,1557,Member,Female,Home & Garden,2024-02-18,136.26415739096333,9,1226.37741651867,367.91322495560104,Cash
INV1531,Branch C,Mandalay,1112,Member,Male,Health & Beauty,2024-03-28,124.82886073680542,1,124.82886073680542,37.448658221041626,Credit Card
INV1532,Branch B,Yangon,2114,Member,Male,Food & Beverages,2024-01-31,204.09949665694495,6,1224.5969799416698,367.37909398250093,Cash
INV1533,Branch C,Mandalay,1140,Member,Male,Food & Beverages,2024-02-09,268.64899994440316,7,1880.542999610822,564.1628998832466,E-Wallet
INV1534,Branch C,Naypyidaw,2312,Member,Male,Home & Garden,2024-02-17,98.75492442160852,3,296.2647732648256,88.87943197944767,E-Wallet
INV1535,Branch A,Yangon,1729,Normal,Male,Electronics,2024-02-20,170.04436956214383,7,1190.3105869350068,357.093176080502,Cash
INV1536,Branch B,Naypyidaw,1588,Normal,Female,Electronics,2024-02-12,238.92873235493983,7,1672.501126484579,501.75033794537364,E-Wallet
INV1537,Branch A,Naypyidaw,1410,Normal,Female,Sports & Outdoors,2024-02-24,130.7032370651513,2,261.4064741303026,78.42194223909078,Credit Card
INV1538,Branch B,Mandalay,1376,Member,Female,Sports & Outdoors,2024-03-28,58.7542572357958,7,411.27980065057056,123.38394019517116,Cash
INV1539,Branch B,Naypyidaw,2407,Normal,Female,Fashion,2024-02-18,147.735779926487,1,147.735779926487,44.3207339779461,Cash
INV1540,Branch B,Mandalay,2175,Normal,Female,Home & Garden,2024-03-30,26.014531015478255,5,130.0726550773913,39.02179652321738,Credit Card
INV1541,Branch B,Yangon,1750,Normal,Female,Health & Beauty,2024-03-20,283.2912016606603,9,2549.6208149459426,764.8862444837828,E-Wallet
INV1542,Branch B,Mandalay,1626,Normal,Female,Home & Garden,2024-02-26,31.69814950654218,7,221.88704654579527,66.56611396373857,Credit Card
INV1543,Branch C,Yangon,2342,Normal,Male,Fashion,2024-03-17,137.15244742266765,7,960.0671319586736,288.02013958760205,Credit Card
INV1544,Branch A,Mandalay,2392,Member,Female,Sports & Outdoors,2024-01-15,163.66556571567259,2,327.33113143134517,98.19933942940355,E-Wallet
INV1545,Branch C,Naypyidaw,1994,Member,Male,Home & Garden,2024-01-27,295.7381113633128,8,2365.9048909065023,709.7714672719507,Credit Card
INV1546,Branch B,Mandalay,1702,Normal,Male,Home & Garden,2024-03-08,58.146328856429626,3,174.4389865692889,52.33169597078666,E-Wallet
INV1547,Branch A,Mandalay,1461,Normal,Female,Sports & Outdoors,2024-03-20,43.185140397583986,8,345.4811231806719,103.64433695420156,E-Wallet
INV1548,Branch B,Yangon,1011,Normal,Male,Fashion,2024-03-04,12.524782648137638,3,37.574347944412914,11.272304383323874,Credit Card
INV1549,Branch A,Naypyidaw,2179,Member,Male,Sports & Outdoors,2024-01-30,55.11571669209767,7,385.8100168446837,115.7430050534051,E-Wallet
INV1550,Branch C,Mandalay,1476,Member,Male,Electronics,2024-02-05,70.1091639296236,2,140.2183278592472,42.06549835777416,Credit Card
INV1551,Branch A,Naypyidaw,1938,Normal,Male,Health & Beauty,2024-03-07,192.86847305909677,4,771.4738922363871,231.44216767091612,E-Wallet
INV1552,Branch A,Mandalay,1400,Member,Female,Sports & Outdoors,2024-03-26,73.71496921350612,6,442.28981528103674,132.68694458431102,Cash
INV1553,Branch A,Mandalay,1807,Member,Female,Fashion,2024-03-26,15.95103627150431,9,143.5593264435388,43.067797933061634,E-Wallet
INV1554,Branch A,Naypyidaw,1176,Normal,Female,Food & Beverages,2024-02-18,249.7193201957217,5,1248.5966009786084,374.5789802935825,E-Wallet
INV1555,Branch A,Mandalay,2364,Member,Female,Electronics,2024-03-16,116.02275329115037,9,1044.2047796203533,313.261433886106,Credit Card
INV1556,Branch B,Naypyidaw,1056,Member,Female,Food & Beverages,2024-02-24,112.57203910841284,5,562.8601955420642,168.85805866261924,E-Wallet
INV1557,Branch A,Mandalay,1447,Normal,Female,Sports & Outdoors,2024-03-25,97.71891845869871,8,781.7513476695897,234.5254043008769,Cash
INV1558,Branch A,Yangon,1202,Member,Female,Electronics,2024-02-25,292.85825037246207,1,292.85825037246207,87.85747511173862,Cash
INV1559,Branch C,Naypyidaw,1737,Member,Female,Health & Beauty,2024-03-08,59.33347101969163,7,415.3342971378414,124.60028914135242,E-Wallet
INV1560,Branch A,Mandalay,1201,Normal,Female,Sports & Outdoors,2024-02-13,270.48903854643817,4,1081.9561541857527,324.5868462557258,E-Wallet
INV1561,Branch C,Mandalay,2353,Member,Female,Health & Beauty,2024-01-31,235.2729663205675,5,1176.3648316028375,352.90944948085126,Cash
INV1562,Branch B,Yangon,1362,Member,Male,Home & Garden,2024-02-27,32.179187094800795,6,193.07512256880477,57.92253677064143,Credit Card
INV1563,Branch A,Naypyidaw,1891,Normal,Female,Food & Beverages,2024-03-27,296.1514394352461,5,1480.7571971762306,444.2271591528692,Cash
INV1564,Branch C,Mandalay,1453,Normal,Male,Electronics,2024-02-22,88.69612942631306,1,88.69612942631306,26.60883882789392,Cash
INV1565,Branch C,Yangon,1355,Normal,Male,Health & Beauty,2024-03-24,38.58904883649958,9,347.3014395284962,104.19043185854885,E-Wallet
INV1566,Branch B,Mandalay,1215,Member,Male,Fashion,2024-03-19,250.50112789647025,2,501.0022557929405,150.30067673788216,E-Wallet
INV1567,Branch A,Naypyidaw,1971,Normal,Male,Health & Beauty,2024-01-23,214.93590476653296,9,1934.4231428987966,580.326942869639,Cash
INV1568,Branch A,Mandalay,1554,Member,Female,Fashion,2024-01-28,188.99345370459122,2,377.98690740918244,113.39607222275473,Credit Card
INV1569,Branch C,Mandalay,1886,Normal,Male,Sports & Outdoors,2024-01-16,55.23445047269062,9,497.1100542542156,149.13301627626467,Cash
INV1570,Branch A,Mandalay,1022,Member,Female,Electronics,2024-02-06,148.76387371422894,6,892.5832422853737,267.7749726856121,Cash
INV1571,Branch C,Mandalay,1154,Normal,Female,Health & Beauty,2024-01-21,236.361247797292,9,2127.2512301756283,638.1753690526884,Credit Card
INV1572,Branch A,Yangon,2209,Normal,Male,Health & Beauty,2024-03-19,98.05094206171367,6,588.305652370282,176.4916957110846,Cash
INV1573,Branch C,Yangon,1248,Normal,Female,Electronics,2024-01-17,100.39005026936202,6,602.3403016161722,180.70209048485165,Cash
INV1574,Branch A,Naypyidaw,1748,Normal,Male,Health & Beauty,2024-02-06,10.910862753955413,2,21.821725507910827,6.546517652373248,E-Wallet
INV1575,Branch B,Yangon,1804,Member,Male,Fashion,2024-03-17,60.53058647716007,8,484.24469181728057,145.27340754518417,Credit Card
INV1576,Branch A,Yangon,1133,Normal,Female,Health & Beauty,2024-01-19,263.867631285332,3,791.602893855996,237.48086815679878,E-Wallet
INV1577,Branch A,Naypyidaw,1320,Normal,Female,Food & Beverages,2024-01-30,138.10648257493506,7,966.7453780245454,290.0236134073636,E-Wallet
INV1578,Branch B,Yangon,1389,Member,Male,Sports & Outdoors,2024-02-14,295.42800477798585,5,1477.1400238899291,443.1420071669787,Credit Card
INV1579,Branch A,Yangon,1433,Normal,Female,Home & Garden,2024-01-18,124.75530943639984,3,374.2659283091995,112.27977849275986,Credit Card
INV1580,Branch B,Naypyidaw,2045,Member,Female,Fashion,2024-03-18,217.40407188626995,1,217.40407188626995,65.22122156588098,Cash
